"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"IDA only","IDX","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.554121182584","76.4672714455954","76.365455241703","76.3308065016561","76.2774029880965","76.3466793345582","76.3862603723861","76.3993335322647","76.2680900110287","76.0850011646445","75.9864090820371","75.9123571886938","75.8723196074588","75.958124584245","76.0495592951097","76.1053987242162","75.6220242308091","75.0330660497759","74.5931371869744","74.2963646134106","74.2828240582992","73.623001073876","73.7329065181583","73.0228432810373","72.2475758431375","71.8470976729233","71.5467912632221","71.3599502218812","71.0830210361236","69.8208230116197","69.3712751513742","70.2004340611372","70.7836657782445","70.607127680718","70.4612162924381",
"Isle of Man","IMN","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.582","77.54","77.488","77.496","77.594","77.696","77.736","77.788","77.868","77.925","77.554","77.136","76.817","76.484","76.166","75.655","75.142","74.584","74.086","73.606","73.22","72.789","72.585","72.37","72.097","71.795","71.454","71.099","71.516","69.472","70.859","72.749","73.864","74.33","74.325",
"Not classified","INX","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.75","66.447","65.806","66.613","68.423","69.107","69.07","71.192","72.489","73.8","73.948","72.606","72.058","71.92","73.052","73.084","72.546","69.498","61.367","58.193","56.923","56.562","58.623","60.075","61.616","62.736","63.651","64.549","65.088","63.575","65.04","66.95","69.34","67.348","66.799",
"Iran, Islamic Rep.","IRN","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.885","73.216","72.166","71.018","70.099","69.272","68.454","67.575","66.65","66.008","65.356","64.907","65.451","66.077","65.005","64.022","63.915","62.237","61.656","60.132","59.513","60.534","62.046","61.785","62.141","61.85","62.986","63.158","63.991","62.393","62.749","61.729","63.6","63.137","62.654",
"Iraq","IRQ","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.591","72.495","72.32","72.286","71.917","71.683","71.597","71.25","70.8","70.232","69.543","68.727","67.955","67.666","67.296","66.944","66.29","66.353","66.274","66.248","66.168","66.193","66.669","67.064","66.646","66.445","65.932","64.139","62.075","60.863","59.263","62.89","63.408","63.121","62.961",
"Iceland","ISL","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.511","76.453","74.594","74.493","76.838","77.129","76.589","78.719","80.033","81.213","81.765","79.066","79.134","77.997","78.452","79.781","80.93","79.318","72.569","72.315","72.249","73.035","74.293","76.053","77.408","79.402","78.838","77.896","76.667","73.219","73.026","74.952","75.874","76.775","76.541",
"Israel","ISR","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.756","63.006","65.034","67.306","67.808","66.579","64.891","62.812","61.976","61.985","61.289","59.366","58.955","59.949","61.052","61.935","63.448","64.485","62.127","63.139","64.181","66.709","66.965","67.226","67.631","67.823","68.051","67.422","67.025","64.623","63.795","65.89","66.461","66.303","66.319",
"Italy","ITA","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.867","60.029","58.975","57.159","56.155","56.129","55.937","55.925","56.074","56.202","56.419","56.883","57.223","57.914","57.232","57.481","57.439","57.011","55.487","54.55","54.137","53.262","51.724","51.521","51.961","52.536","52.964","53.363","53.541","52.665","52.571","53.959","54.828","55.201","54.971",
"Jamaica","JAM","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.292","74.926","74.712","74.32","73.979","73.446","73.017","72.549","72.059","71.805","71.587","71.29","71.019","70.9","70.682","70.414","70.123","69.776","66.717","64.826","64.922","64.117","64.83","65.95","67.87","67.807","68.975","69.8","71.485","68.186","70.139","72.354","74.41","74.418","74.481",
"Jordan","JOR","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.841","52.139","52.066","53.901","55.469","55.658","55.657","55.647","55.718","55.726","54.5","53.295","52.984","53.784","54.546","53.993","56.372","56.382","56.809","55.919","54.794","53.935","52.928","52.27","52.744","52.459","51.845","51.032","52.948","51.587","50.018","51.244","53.085","52.869","53.161",
"Japan","JPN","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.026","76.256","76.047","75.501","75.139","75.008","75.014","74.002","73.095","72.578","71.625","70.489","69.944","69.685","69.83","69.905","70.173","69.646","68.167","67.588","67.646","67.429","67.369","67.701","67.678","68.002","68.353","69.199","69.536","69.191","69.021","69.337","69.441","69.613","69.634",
"Kazakhstan","KAZ","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.627","75.796","76.135","72.487","70.551","69.144","68.948","68.864","68.489","68.575","69.612","70.329","70.275","70.366","69.956","70.241","71.129","72.098","71.958","72.412","72.61","72.953","72.584","72.654","72.79","72.821","72.838","72.855","72.891","72.046","71.407","72.938","73.06","73.152","70.345",
"Kenya","KEN","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.222","73.95","73.68","73.472","73.326","73.167","72.914","72.678","72.403","72.581","72.764","72.911","73.122","73.316","73.57","73.794","73.991","74.083","74.208","74.398","74.641","74.83","74.937","75.104","75.278","75.452","73.457","71.451","69.413","68.718","69.517","69.211","69.116","68.92","68.773",
"Kyrgyz Republic","KGZ","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.453","73.994","75.615","77.802","78.367","77.741","76.857","76.703","76.386","75.854","75.305","75.27","74.56","73.866","73.867","73.501","72.58","71.68","71.372","71.435","72.501","70.916","69.092","68.545","69.241","69.858","68.958","70.478","70.829","67.746","71.547","71.07","69.005","69.33","69.1",
"Cambodia","KHM","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.467","82.468","82.458","81.86","81.903","81.894","81.94","81.886","82.005","82.855","83.676","84.438","85.219","85.78","86.357","86.878","87.383","86.009","86.635","87.927","88.791","87.617","86.274","86.147","86.066","87.557","86.755","87.346","87.934","87.713","85.475","87.704","87.62","87.58","87.558",
"Kiribati","KIR","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.876","71.382","71.059","72.05","72.539","72.427","71.927","67.376","67.272","68.621","69.009","70.186","69.982","70.161","69.582","69.327","69.362","68.737","68.003","68.151","68.836","69.33","69.598","70.405","70.187","70.024","70.06","69.521","69.495","68.724","69.005","70.68","70.665","70.193","70.075",
"Kuwait","KWT","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.599","78.849","79.205","81.155","82.484","82.102","81.106","80.228","79.575","79.181","79.176","79.365","79.889","80.752","81.522","81.656","81.566","81.783","82.34","82.689","83.729","84.714","85.225","85.416","86.076","86.507","86.666","86.54","86.26","81.151","83.037","87.817","88.042","87.906","87.681",
"Latin America & Caribbean (excluding high income)","LAC","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.1976802434974","77.9750699451693","78.0144494781094","77.3884323731199","76.0076317258467","75.1427984380395","75.8414450787926","75.3317516863146","74.4975927605588","74.0085676585577","73.8369209621066","73.3226618487149","73.561244393688","74.0413215050426","74.2086306378277","74.5499507020316","74.4459177319012","74.5026988961164","73.6775580093234","73.5544225537917","73.5713832851461","73.592615268182","73.2722828706277","73.0803930507412","72.6135804990437","71.5043870598353","71.2573191012697","71.2342226894395","71.2311808068032","65.9422284702283","69.3391749062118","71.2147571958017","71.4488367663647","71.7551695876176","71.916190046228",
"Lao PDR","LAO","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.052","62.939","62.955","63.066","63.121","63.245","63.328","63.374","63.477","63.552","63.658","63.721","63.798","63.871","63.939","63.981","64.006","64.013","64.002","63.977","63.709","63.432","63.133","62.828","62.518","61.849","61.172","62.749","64.343","65.251","67.177","69.59","69.554","69.507","69.618",
"Lebanon","LBN","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.497","66.849","66.23","65.683","65.227","64.579","64.369","64.175","64.047","64.066","63.934","63.887","63.803","63.543","62.597","61.641","60.779","62.238","63.688","63.657","63.51","63.341","63.206","63.167","63.158","63.245","63.336","63.399","63.423","62.657","61.422","60.077","60.246","","",
"Liberia","LBR","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.006","80.956","80.896","80.849","80.806","80.888","80.987","81.041","81.034","80.975","80.857","80.725","80.543","80.552","80.592","80.761","80.862","80.87","80.824","80.785","80.502","80.306","80.362","80.301","79.69","78.996","78.922","78.813","78.641","76.753","77.259","78.655","78.579","78.439","78.395",
"Libya","LBY","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.527","50.326","50.154","49.916","49.883","49.956","50.036","50.111","50.247","50.244","50.162","50.128","50.321","50.543","50.884","51.17","51.669","51.959","52.258","52.689","52.96","53.511","53.536","53.667","53.492","53.585","53.861","53.927","53.733","48.902","49.317","53.288","53.367","52.901","52.881",
"St. Lucia","LCA","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.721","68.435","68.017","67.577","67.811","66.135","62.863","62.356","63.576","65.771","63.702","61.821","61.694","61.285","62.9","64.673","66.15","65.238","62.525","61.124","59.745","61.042","59.719","60.221","60.809","61.513","62.135","62.545","63.045","44.938","57.776","64.999","67.092","67.805","68.535",
"Latin America & Caribbean","LCN","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.2834308302084","77.1821302020962","77.2743598312695","76.6905353092425","75.502029348537","74.630250754002","75.2952071874877","74.8358284520057","73.8159405060214","73.370698095339","73.2077107373392","72.5974529451563","72.8020021528105","73.3442692165576","73.6104998569795","74.0712616076023","74.0276622862385","74.0806284336507","73.165645287455","73.1095828547489","73.1576550827802","73.1843028441285","72.8463360053264","72.6536449089712","72.2222749501668","71.1942840025302","70.9656979753006","70.8547132414699","70.6606687806541","65.1419546432381","68.3376185136716","70.4834882158979","70.7029174923341","71.0246471155438","71.1586298605931",
"Least developed countries: UN classification","LDC","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.7641575337996","76.7084492594015","76.6330406677591","76.5823729731417","76.6226529934143","76.6378907632908","76.6389945282243","76.560906373265","76.4524448060281","76.3770662367612","76.3251858717083","76.2779754768948","76.2407222231994","76.3221366606676","76.3926773413229","76.4338858192918","75.9755640271018","75.4517477448884","74.9750084216699","74.6392314534333","74.6241560195954","74.1320149079119","74.2917690547435","73.55628612319","72.6929334814445","72.2269859686287","71.860351602595","71.7485971530671","71.5142849648009","70.4711269523288","70.0500144708237","70.920773129504","71.695005489749","71.4943693487973","71.3684475987583",
"Low income","LIC","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.3200524135594","74.1911667552301","74.0523574189265","73.9234180871314","73.9098128356948","74.0269824085858","74.1363834211791","74.1285744671676","73.9369451020115","73.7287515452616","73.5450318780292","73.4548598156391","73.4046505750317","73.4049928713463","73.3637928068857","73.1320728028988","72.7865296122839","72.3131744348333","72.2926449764165","71.8618317093263","71.9022111180829","70.4783940743975","71.0067672042972","70.1600020229846","69.0577004354434","68.6107027794424","68.1270533980719","68.1906461519712","68.0815920982079","67.0990376865975","66.8817062882609","68.1441747455943","69.0537474685564","68.9411515389664","68.8049940276147",
"Liechtenstein","LIE","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.136","68.613","68.436","69.265","67.809","69.353","69.683","71.585","72.315","70.909","70.577","70.086","70.526","70.256","70.561","71.024","71.231","71.626","71.033","71.641","71.472","72.223","69.747","69.483","71.514","71.797","71.505","69.96","69.817","68.331","67.582","67.073","64.603","65.932","65.9",
"Lower middle income","LMC","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.2881220937964","77.2486739640797","77.1464979246401","77.1621517144341","77.1856713005965","77.250557806512","77.2143719385756","77.1437087808569","77.1649469402247","77.0082695817495","76.7447361027323","76.4410258611152","76.2335480070243","76.1709928453914","75.9225724630981","75.6440819250502","75.2968478700485","74.8945788240449","74.5012275480706","74.3091070993156","73.9541050653919","73.5002924289702","73.3843536335314","73.15592442453","72.8718350554001","72.7077347015026","72.2869369129829","72.055136735378","72.1940279729897","70.2914783768706","71.2498841266902","72.7932038776979","73.3959936727574","73.5665274211709","73.4980844662135",
"Low & middle income","LMY","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.2633643808871","78.0216823244708","77.6584435897691","77.3642741467063","77.0003832904311","76.7350015512708","76.6047814757273","76.235986366725","75.9111800223157","75.6471506521449","75.3047362136101","74.863849092755","74.6259480291591","74.6306061429279","74.38156548992","74.2317185824763","74.0151337129337","73.6910596525872","73.2790517186797","73.168922248814","73.042666368519","72.6669731617899","72.4506058966851","72.1417144541926","71.7628256075837","71.3985073859479","71.0286577661862","70.80960025209","70.6693788163783","68.4948276506663","69.5742084723896","70.4055541514102","70.9441610932422","70.8061319888346","70.6574846858544",
"Lesotho","LSO","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.129","70.096","69.878","69.651","69.291","69.109","68.727","68.284","67.694","67.405","67.175","66.88","66.595","66.222","66.003","65.674","65.438","65.188","64.687","64.396","64.036","63.945","63.495","62.482","61.436","60.524","59.378","58.218","57.025","55.462","55.242","57.378","57.477","57.373","57.113",
"Late-demographic dividend","LTE","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.3953416998299","79.0291838703202","78.3823134634397","77.6006578922733","77.0567401118711","76.3518066620653","75.7406968241475","75.0689036309033","74.6593868948405","74.3557792455444","73.963767624334","73.5860042169016","73.1925920925727","73.2599425286077","73.2112622652574","73.2321879959959","73.3438217515746","73.2857916324907","72.832309032089","72.8994757938971","72.8864622445165","72.5743642969365","72.1703918403962","71.9414203318945","71.565891106384","71.0683460258994","70.6239424228477","70.3925868901121","69.8786470669646","67.6955824734997","69.0451317695066","68.4327826633661","68.6144528988186","68.1082008787299","67.7952066081776",
"Lithuania","LTU","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.488","72.879","62.931","62.435","59.241","59.558","60.608","59.207","58.316","54.341","52.54","56.396","57.849","57.192","57.655","57.568","59.278","58.444","51.395","48.752","51.813","53.654","55.759","57.148","58.331","60.006","60.772","62.962","63.067","62.486","62.86","63.823","63.616","64.087","64.056",
"Luxembourg","LUX","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.12","67.278","67.101","65.333","64.765","64.596","64.458","64.451","64.085","64.734","64.308","64.964","62.818","62.266","62.701","62.19","61.743","60.786","63.217","62.96","61.84","62.419","61.963","61.93","61.281","60.443","59.944","60.368","61.447","60.01","62.567","61.965","62.578","61.547","61.413",
"Latvia","LVA","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.418","66.24","58.827","56.928","56.521","54.999","58.401","57.688","57.784","55.214","54.633","56.184","56.902","58.198","58.927","62.574","64.593","63.814","53.069","50.288","53.211","55.807","57.789","58.639","59.926","59.769","61.19","62.565","63.031","62.261","61.542","62.26","62.611","61.866","61.761",
"Macao SAR, China","MAC","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.858","69.634","71.876","73.412","73.444","73.821","75.234","73.564","71.137","69.186","68.56","67.289","65.902","67.389","68.506","70.831","72.61","73.935","72.601","73.512","74.342","75.109","74.675","75.695","74.639","73.454","73.82","74.322","74.177","72.472","72.78","72.556","72.572","72.17","71.658",
"St. Martin (French part)","MAF","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.918","68.854","68.72","68.225","68.419","68.234","67.761","67.869","67.271","67.418","67.968","68.355","67.872","68.296","67.871","68.438","68.177","67.955","67.838","67.155","67.054","66.186","65.321","64.505","64.037","63.529","62.402","63.139","63.985","60.774","62.638","62.679","62.846","62.401","62.253",
"Monaco","MCO","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.787","60.646","60.748","59.231","59.593","57.786","57.716","56.329","55.56","57.78","56.289","55.163","54.006","51.189","50.816","55.709","56.659","58.498","59.231","61.711","62.327","62.402","63.33","68.046","69.537","69.443","68.064","66.849","69.218","70.559","73.932","72.894","70.263","70.935","70.906",
"Madagascar","MDG","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.147","82.971","82.866","83.035","83.045","83.082","83.255","83.398","83.546","83.629","84.061","84.573","85.536","86.367","87.339","87.149","86.987","86.829","86.493","86.177","87.302","88.525","88.12","87.707","87.278","86.854","86.458","86.101","85.774","84.257","84.339","85.496","85.619","85.583","85.641",
"Maldives","MDV","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.06","74.518","73.916","73.27","72.518","72.068","71.556","71.006","70.43","69.846","68.624","67.42","66.238","65.067","63.805","62.453","60.879","59.405","57.738","58.555","59.41","60.346","61.26","62.19","63.134","64.075","67.054","70.101","73.195","66.238","68.045","72.806","72.925","72.572","72.877",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.0532323057281","72.6582917760962","72.1762786292155","72.0079556726697","71.6063704350639","71.8887228007442","72.0448322733077","71.5390731604644","71.4793254076038","70.9059790518167","70.3087915023506","69.8841830990278","69.8545651427187","70.4233762589768","70.0349331923302","69.916518249468","69.9208082491723","69.8067408840826","69.8109600869714","70.0795448148053","69.3368248496617","68.6194271512664","69.0864617131541","68.9258851234349","68.4521571278906","68.610547471553","68.0563305891227","67.998694645075","68.1163862475996","66.0496783053741","66.7731484966443","67.8607230763829","68.597449840767","68.5104927180591","68.3800472480948",
"Mexico","MEX","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.759","81.823","81.9","80.532","77.733","79.129","81.06","80.915","81.035","80.265","79.67","78.312","78.037","77.731","77.99","78.241","77.891","77.17","75.208","74.999","74.917","75.436","75.07","75.017","75.25","75.281","75.647","75.67","75.362","69.113","73.624","74.823","75.423","75.158","75.08",
"Marshall Islands","MHL","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.4754912971535","78.2288889565114","77.8551685645124","77.5532853292412","77.171318151013","76.885520549122","76.742394389663","76.3540870071623","76.0226233733031","75.7560874442126","75.40531425034","74.9451472514245","74.6971527173335","74.7027593519906","74.442113453142","74.298014927194","74.0903349864192","73.7766120414081","73.3411579339493","73.2524152169331","73.1165940801383","72.810691889745","72.5463810762573","72.2744458828637","71.9461281128873","71.5902448303874","71.2316431357667","70.9962694188204","70.8575551712171","68.5983453951694","69.7777667991072","70.5811562144982","71.0815011622857","70.9417704554294","70.7948982131556",
"North Macedonia","MKD","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.508","52.877","51.657","50.033","45.876","43.561","45.097","44.971","44.971","45.611","46.183","44.691","41.16","41.132","40.916","42.263","43.477","45.082","46.234","44.636","45.591","45.801","47.18","48.347","48.416","49.89","50.558","50.879","53.261","52.442","52.648","54.253","53.133","54.016","53.736",
"Mali","MLI","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.145","79.138","79.227","79.141","79.146","79.13","79.074","79.044","78.93","78.793","78.777","78.682","78.723","78.6","78.689","78.738","78.839","78.927","79.023","79.188","79.311","79.472","79.596","79.69","78.594","78.876","79.018","79.399","78.681","78.109","77.362","79.718","78.824","78.75","78.823",
"Malta","MLT","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.314","68.946","68.486","68.111","67.848","67.706","67.337","67.248","66.818","66.001","67.012","65.758","65.524","64.671","63.807","63.864","63.651","63.007","62.476","62.759","63.497","63.132","63.484","63.992","64.577","65.461","66.379","67.116","68.09","67.697","69.062","69.379","69.735","69.537","69.442",
"Myanmar","MMR","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.334","76.656","76.832","77.064","77.233","77.39","77.511","77.636","77.898","78.202","78.418","78.602","78.774","78.907","78.997","79.038","79.039","78.998","78.932","78.859","78.799","78.717","78.618","78.522","78.42","77.189","75.918","76.142","74.799","75.172","66.981","67.902","67.937","67.971","67.744",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.9099983780674","72.482317902091","71.9363690908101","71.7186307296848","71.2822857890369","71.6222976704247","71.843320467413","71.3494821564352","71.3177047405117","70.6465018499448","70.066876962698","69.6935297987139","69.7126279327943","70.3581930630457","69.9376310943879","69.78609951747","69.6843650645471","69.4392075153799","69.4283143149045","69.5894496474298","68.5901070927839","67.5132787230356","67.8096914656917","67.4761730687251","66.7465209824888","66.7957273018985","66.2368547969428","66.1846111864015","66.2337868010897","64.266532301537","65.1198358530043","66.1149288738338","66.6242400377272","66.4152663963129","66.2662687300251",
